订单编号,标题,价格,购买数量,外部系统编号,商品属性,套餐信息,备注,订单状态,商家编码
17416589038816448,儿童发光手拍玩具新奇特聚会演唱会道具夜市热卖地摊货源玩具批发,1.55,10,FGSP-XH0079,颜色分类：小号发光手拍,,,交易成功,FGSP-XH0079
17415169576363551,创意新款回力小车惯性坦克 军事儿童玩具模型地摊货源玩具车批发,8.9,3,168-109AJSZD0532,颜色分类：混合战车套装,,,交易成功,168-109AJSZD0532
14189082854829815,夏季热卖玩具水枪儿童水枪沙滩戏水玩沙小工具 夜市地摊货源批发,1.45,1,GC025005,套餐类型：标准配置;颜色分类：3611实色水枪,,,交易成功,GC025005
14189082854829815,创意回力套装12个装消防救援车飞机消防车小汽车益智小玩具批发,9.5,1,GC025038,,,,交易成功,GC025038
14189082854829815,创意卡通音乐手机儿童益智男孩宝宝礼物义乌地摊热卖货源玩具批,2.35,1,GC064001,,,,交易成功,GC064001
14189082854829815,正版电动泡泡枪儿童卡通动物吹泡泡机全自动玩具热卖地摊货源批,9.9,1,6213PPQ0353,颜色分类：淘气海豚泡泡枪,,,交易成功,6213PPQ0353
14189082854829815,创意儿童发光皇冠陀螺闪光男孩宝宝礼物夜市地摊货源玩具批发热卖,5.79,1,6881-13TL0407,,,,交易成功,6881-13TL0407
14189082854829815,惯性玩具车大巴卡通玩具车公交车儿童礼物 地摊货源热卖玩具批发,1.75,1,168-16GJC0388,,,,交易成功,168-16GJC0388
14189082854829815,新品大号蜜蜂手推车学步益智儿童玩具幼儿园礼物地摊热卖玩具批发,3.65,1,865TC0330,,,,交易成功,865TC0330
14189082854829815,创意热卖拉线卡通笑脸仿真电话车儿童过家家地摊货源 玩具车批发,1.85,1,28018DHJ0215,颜色分类：拉线电话小车,,,交易成功,28018DHJ0215
14189082854829815,创意宝宝玩具婴儿摇铃中号小喇叭安全材质0-1岁早教儿童玩具批,1.75,1,GC063004,颜色分类：大号喇叭;大小描述：单个（颜色随机）,,,交易成功,GC063004
14189082854829815,儿童电子琴音乐电动早教益智琴婴幼儿小钢琴玩具男孩女孩1-3-6岁,9.9,1,GC054001,颜色分类：电子琴,,,交易成功,GC054001
14189082854829815,幼儿园玩具批发EVA儿童DIY手工制作小风车画创意贴画手工粘贴拼图,1.55,1,EVAFC0168,,,,交易成功,EVAFC0168
14177441446015711,迷你儿童玩具推土机工程车新奇特挖机益智儿童幼儿园礼品玩具批发,1.29,1,237GCC0235,,,,交易成功,237GCC0235
17367868856105785,传统套圈圈玩具创意小鸟水机幼儿园礼品儿童礼物玩具批发地摊热卖,1.69,5,689A-31SJ0365,颜色分类：孙悟空水机;大小描述：选好款式，颜色随机,,,交易成功,689A-31SJ0365
17367868856105785,创意闪光棒七彩发光棒 夜市热卖地摊货源新奇特玩具发光玩具批发,2.98,12,216FGB0506,,,,交易成功,216FGB0506
17367868856105785,传统套圈圈玩具创意小鸟水机幼儿园礼品儿童礼物玩具批发地摊热卖,1.79,5,9783SJ0206,颜色分类：小鸟水机;大小描述：选好款式，颜色随机,,,交易成功,9783SJ0206
17367868856105785,传统套圈圈玩具创意小鸟水机幼儿园礼品儿童礼物玩具批发地摊热卖,0.99,5,698A-6SJ0362,颜色分类：卡通水机;大小描述：选好款式，颜色随机,,,交易成功,698A-6SJ0362
17367868856105785,发光玩具批发光纤手指灯闪光夜市热卖货源儿童玩具地摊义乌厂家,0.58,12,WY013-2SZD0426,颜色分类：小号,,,交易成功,WY013-2SZD0426
17367908434138976,创意拉线装水车工程车小汽车儿童小玩意义乌玩具车批发地摊货源,1.98,1,28058ZSC0216,,,,交易成功,28058ZSC0216
17367908434138976,儿童沙滩玩具车套装创意礼物益智挖沙玩具 地摊货源儿童玩具批发,1.9,1,802STC0081,颜色分类：802沙滩车,,,交易成功,802STC0081
17367908434138976,创意地摊热卖儿童整蛊稀奇古怪整人发泄鸡惨叫鸡新奇 小玩具批发,3.05,1,GC081006,颜色分类：中号发泄鸡;大小描述：有大中小号之分,,,交易成功,GC081006
17367908434138976,创意大号惯性工程车新奇特男孩礼物好玩的儿童玩具车地摊货源批发,2.9,1,866GCC0232,,,,交易成功,866GCC0232
17367908434138976,迷你儿童玩具推土机工程车新奇特挖机益智儿童幼儿园礼品玩具批发,1.29,1,237GCC0235,,,,交易成功,237GCC0235
17367908434138976,创意大号回力工程车挖机小车男孩好玩的儿童礼物地摊玩具货源批发,1.69,1,GC025041,,,,交易成功,GC025041
17367908434138976,2017新品创意悟空猴子水机套圈圈玩具 儿童礼物玩具批发地摊热卖,1.69,1,689A-31SJ0365,,,,交易成功,689A-31SJ0365
17397650167564095,新品创意发光45度角擦边陀螺闪光小玩具批发义乌热卖地摊货源儿童,1.59,30,3608TL0211,,,,交易成功,3608TL0211
17397650167564095,新款电动小丑鱼透明惯性泡泡枪发光音乐泡泡水儿童户外亲子玩具,12.9,1,GC028025,,,,交易成功,GC028025
17363748946467490,正版电动泡泡枪儿童卡通动物吹泡泡机全自动玩具热卖地摊货源批,9.9,2,6213PPQ0353,颜色分类：淘气海豚泡泡枪,,,交易成功,6213PPQ0353
17363748946467490,特价5号AA普通干电池 电动玩具配件 厂家直销批,1,10,HT-5H0094,,,,交易成功,HT-5H0094
17363748946467490,创意卡通音乐手机儿童益智男孩宝宝礼物义乌地摊热卖货源玩具批,2.35,5,GC064001,,,,交易成功,GC064001
17363748946467490,创意大号惯性工程车挖土机挖掘机男孩新奇好玩的儿童玩具地摊批发,3.9,2,2385GCC0329,,,,交易成功,2385GCC0329
17363748946467490,创意拉线装水车工程车小汽车儿童小玩意义乌玩具车批发地摊货源,1.98,4,28058ZSC0216,,,,交易成功,28058ZSC0216
17363748946467490,创意音乐电动发光卡通仿真电锯儿童礼物地摊3-6岁小玩具货源批发,6.9,2,224DJ0444,,,,交易成功,224DJ0444
17363368627105785,夏季热卖玩具水枪儿童水枪沙滩戏水玩沙小工具 夜市地摊货源批发,1.65,5,GC025006,套餐类型：标准配置;颜色分类：3611透明水枪,,,交易成功,GC025006
14166121966078129,过家家厨房玩具仿真小家电电动热卖单只装迷你儿童玩具女孩童创意,7.9,1,GC066005,颜色分类：仿真微波炉,,,交易成功,GC066005
14166121966078129,儿童发光手拍玩具新奇特聚会演唱会道具夜市热卖地摊货源玩具批发,1.55,3,FGSP-XH0079,颜色分类：小号发光手拍,,,交易成功,FGSP-XH0079
14166121966078129,过家家厨房玩具仿真小家电电动热卖单只装迷你儿童玩具女孩童创意,6.9,1,GC066008,颜色分类：仿真冰箱,,,交易成功,GC066008
14166121966078129,新款弹跳小人新奇特创意小孩发光礼物地摊货热卖义乌儿童玩具批发,0.98,3,2207KD0326,颜色分类：大号弹跳小人;大小描述：注意发光与不发光,,,交易成功,2207KD0326
14166121966078129,创意卖萌毛绒小黄鸡发夹小鸡年发卡礼物女孩儿童玩具地摊货源批发,1.45,5,GC004001,,,,交易成功,GC004001
14166121966078129,2017新款发光手指灯创意变色孔雀开屏小孩儿童玩具批发地摊货免邮,0.68,5,WY3001SZD0424,颜色分类：孔雀开屏变色手指灯,,,交易成功,WY3001SZD0424
